chr17	22	18874	81195210	0.000232452
chr17	23	16102	81195210	0.000198312
chr17	24	10703	81195210	0.000131818
chr17	25	17958	81195210	0.000221171
chr17	26	16400	81195210	0.000201982
chr17	27	15764	81195210	0.000194149
chr17	28	16216	81195210	0.000199716
chr17	29	12747	81195210	0.000156992
chr17	30	11152	81195210	0.000137348
chr17	31	2735	81195210	3.36843e-05
chr17	32	1893	81195210	2.33142e-05
chr17	33	6958	81195210	8.56947e-05
chr17	34	4736	81195210	5.83286e-05
chr17	35	4530	81195210	5.57915e-05
chr17	36	763	81195210	9.39711e-06
chr17	37	1222	81195210	1.50501e-05
chr17	38	365	81195210	4.49534e-06
chr17	39	1455	81195210	1.79198e-05
chr17	41	622	81195210	7.66055e-06
chr17	42	1996	81195210	2.45827e-05
chr17	43	493	81195210	6.07179e-06
chr17	44	91	81195210	1.12076e-06
chr17	45	1282	81195210	1.57891e-05
chr18	0	42307285	78077248	0.541864
chr18	1	12007168	78077248	0.153786
chr18	2	9094226	78077248	0.116477
chr18	3	4947271	78077248	0.0633638
chr18	4	3448911	78077248	0.0441731
chr18	5	1422797	78077248	0.0182229
chr18	6	897405	78077248	0.0114938
chr18	7	675343	78077248	0.00864968
chr18	8	1373167	78077248	0.0175873
chr18	9	674715	78077248	0.00864163
chr18	10	179303	78077248	0.00229648
chr18	11	420623	78077248	0.00538727
chr18	12	154903	78077248	0.00198397
chr18	13	102349	78077248	0.00131087
chr18	14	72362	78077248	0.0009268
chr18	15	77980	78077248	0.000998755
chr18	16	70012	78077248	0.000896702
chr18	17	32572	78077248	0.000417177
chr18	18	13470	78077248	0.000172521
chr18	19	11801	78077248	0.000151145
chr18	20	3295	78077248	4.22018e-05
chr18	21	2330	78077248	2.98422e-05
chr18	22	4135	78077248	5.29604e-05
chr18	23	21508	78077248	0.000275471
chr18	24	9801	78077248	0.00012553
chr18	25	8224	78077248	0.000105332
chr18	26	2452	78077248	3.14048e-05
chr18	27	4399	78077248	5.63416e-05
chr18	28	2228	78077248	2.85358e-05
chr18	29	1543	78077248	1.97625e-05
chr18	30	5711	78077248	7.31455e-05
chr18	31	2678	78077248	3.42994e-05
chr18	32	9182	78077248	0.000117601
chr18	33	1956	78077248	2.50521e-05
chr18	34	1838	78077248	2.35408e-05
chr18	35	9500	78077248	0.000121674
chr18	36	414	78077248	5.30244e-06
chr18	37	177	78077248	2.26699e-06
chr18	38	2214	78077248	2.83565e-05
chr19	0	14313494	59128983	0.242072
chr19	1	9056724	59128983	0.153169
chr19	2	8368434	59128983	0.141528
chr19	3	6146757	59128983	0.103955
chr19	4	4641947	59128983	0.0785054
chr19	5	3210106	59128983	0.0542899
chr19	6	2361905	59128983	0.039945
chr19	7	2047867	59128983	0.0346339
chr19	8	1459846	59128983	0.0246892
chr19	9	1107200	59128983	0.0187252
chr19	10	914696	59128983	0.0154695
chr19	11	811011	59128983	0.013716
chr19	12	698962	59128983	0.011821
chr19	13	617696	59128983	0.0104466
chr19	14	396962	59128983	0.00671349
chr19	15	320558	59128983	0.00542133
chr19	16	242421	59128983	0.00409987
chr19	17	229122	59128983	0.00387495
chr19	18	218970	59128983	0.00370326
chr19	19	172574	59128983	0.0029186
chr19	20	156335	59128983	0.00264397
chr19	21	126368	59128983	0.00213716
chr19	22	118357	59128983	0.00200167
chr19	23	103154	59128983	0.00174456
chr19	24	110417	59128983	0.00186739
chr19	25	80754	59128983	0.00136573
chr19	26	84868	59128983	0.0014353
chr19	27	68605	59128983	0.00116026
chr19	28	69537	59128983	0.00117602
chr19	29	87751	59128983	0.00148406
chr19	30	78517	59128983	0.00132789
chr19	31	46186	59128983	0.000781106
chr19	32	59754	59128983	0.00101057
chr19	33	83664	59128983	0.00141494
chr19	34	63880	59128983	0.00108035
chr19	35	70204	59128983	0.0011873
chr19	36	39681	59128983	0.000671092
chr19	37	29122	59128983	0.000492516
chr19	38	32949	59128983	0.000557239
chr19	39	37818	59128983	0.000639585
chr19	40	29957	59128983	0.000506638
chr19	41	42558	59128983	0.000719749
chr19	42	34394	59128983	0.000581677
chr19	43	14597	59128983	0.000246867
chr19	44	27868	59128983	0.000471309
chr19	45	21923	59128983	0.000370766
chr19	46	24990	59128983	0.000422635
chr19	47	11018	59128983	0.000186338
chr19	48	4880	59128983	8.25314e-05
chr19	49	4139	59128983	6.99995e-05
chr19	50	9727	59128983	0.000164505
chr19	51	8081	59128983	0.000136667
chr19	52	8393	59128983	0.000141944
chr19	53	686	59128983	1.16018e-05
chr19	54	599	59128983	1.01304e-05
chr20	0	29839297	63025520	0.473448
chr20	1	9401930	63025520	0.149177
chr20	2	8681431	63025520	0.137745
chr20	3	4923577	63025520	0.0781204
chr20	4	2762469	63025520	0.043831
chr20	5	1522124	63025520	0.0241509
chr20	6	1408527	63025520	0.0223485
chr20	7	798339	63025520	0.0126669
chr20	8	650143	63025520	0.0103156
chr20	9	623236	63025520	0.00988863
chr20	10	1025512	63025520	0.0162714
chr20	11	301387	63025520	0.00478198
chr20	12	270871	63025520	0.0042978
chr20	13	112709	63025520	0.00178831
chr20	14	139336	63025520	0.00221079
chr20	15	195127	63025520	0.003096
chr20	16	60944	63025520	0.000966973
chr20	17	43510	63025520	0.000690355
chr20	18	63295	63025520	0.00100428
chr20	19	62369	63025520	0.000989583
chr20	20	22227	63025520	0.000352667
chr20	21	21868	63025520	0.000346971
chr20	22	14214	63025520	0.000225528
chr20	23	14119	63025520	0.00022402
chr20	24	16274	63025520	0.000258213
chr20	25	28513	63025520	0.000452404
chr20	26	11909	63025520	0.000188955
chr20	27	2968	63025520	4.7092e-05
chr20	28	1739	63025520	2.7592e-05
chr20	29	1388	63025520	2.20228e-05
chr20	30	1026	63025520	1.62791e-05
chr20	31	3142	63025520	4.98528e-05
chr21	0	29498340	48129895	0.61289
chr21	1	5092184	48129895	0.105801
chr21	2	3851410	48129895	0.0800212
chr21	3	2874404	48129895	0.0597218
chr21	4	1683588	48129895	0.0349801
chr21	5	1124878	48129895	0.0233717
chr21	6	1057302	48129895	0.0219677
chr21	7	496551	48129895	0.0103169
chr21	8	404495	48129895	0.00840424
chr21	9	429611	48129895	0.00892607
chr21	10	523775	48129895	0.0108825
chr21	11	151938	48129895	0.00315683
chr21	12	131524	48129895	0.00273269
chr21	13	260719	48129895	0.00541699
chr21	14	48720	48129895	0.00101226
chr21	15	32571	48129895	0.000676731
chr21	16	220553	48129895	0.00458245
chr21	17	62825	48129895	0.00130532
chr21	18	62311	48129895	0.00129464
chr21	19	25968	48129895	0.00053954
chr21	20	19720	48129895	0.000409725
chr21	21	12703	48129895	0.000263932
chr21	22	10009	48129895	0.000207958
chr21	23	8225	48129895	0.000170892
chr21	24	3564	48129895	7.40496e-05
chr21	25	7393	48129895	0.000153605
chr21	26	6226	48129895	0.000129358
chr21	27	2596	48129895	5.39374e-05
chr21	28	5640	48129895	0.000117183
chr21	29	3094	48129895	6.42844e-05
chr21	30	4884	48129895	0.000101475
chr21	31	5693	48129895	0.000118284
chr21	32	4539	48129895	9.43073e-05
chr21	33	156	48129895	3.24123e-06
chr21	35	177	48129895	3.67755e-06
chr21	36	521	48129895	1.08249e-05
chr21	37	1075	48129895	2.23354e-05
chr21	38	13	48129895	2.70102e-07
chr22	0	25504918	51304566	0.497128
chr22	1	5890557	51304566	0.114815
chr22	2	5499186	51304566	0.107187
chr22	3	4142405	51304566	0.0807414
chr22	4	2691988	51304566	0.0524707
chr22	5	1830609	51304566	0.0356812
chr22	6	1196742	51304566	0.0233262
chr22	7	1316991	51304566	0.0256701
chr22	8	802311	51304566	0.0156382
chr22	9	820259	51304566	0.015988
chr22	10	462230	51304566	0.00900953
chr22	11	229766	51304566	0.00447847
chr22	12	154926	51304566	0.00301973
chr22	13	172172	51304566	0.00335588
chr22	14	93121	51304566	0.00181506
chr22	15	51039	51304566	0.000994824
chr22	16	30636	51304566	0.00059714
chr22	17	45468	51304566	0.000886237
chr22	18	18917	51304566	0.00036872
chr22	19	13047	51304566	0.000254305
chr22	20	11469	51304566	0.000223547
chr22	21	9537	51304566	0.00018589
chr22	22	1557	51304566	3.03482e-05
chr22	23	14266	51304566	0.000278065
chr22	24	125564	51304566	0.00244742
chr22	25	85427	51304566	0.0016651
chr22	26	34794	51304566	0.000678185
chr22	27	2435	51304566	4.74617e-05
chr22	28	3132	51304566	6.10472e-05
chr22	29	14	51304566	2.7288e-07
chr22	31	521	51304566	1.0155e-05
chr22	33	467	51304566	9.1025e-06
chr22	34	25	51304566	4.87286e-07
chr22	38	3006	51304566	5.85913e-05
chr22	39	3663	51304566	7.13972e-05
chr22	40	1918	51304566	3.73846e-05
chr22	41	319	51304566	6.21777e-06
chr22	42	60	51304566	1.16949e-06
chr22	49	828	51304566	1.61389e-05
chr22	50	25949	51304566	0.000505783
chr22	51	11037	51304566	0.000215127
chr22	52	1235	51304566	2.40719e-05
chr22	53	55	51304566	1.07203e-06
chrX	0	84277101	155270560	0.542776
chrX	1	27313587	155270560	0.17591
chrX	2	17101828	155270560	0.110142
chrX	3	9493625	155270560	0.0611425
chrX	4	6296812	155270560	0.0405538
chrX	5	3268922	155270560	0.0210531
chrX	6	2187399	155270560	0.0140877
chrX	7	1222432	155270560	0.00787292
chrX	8	1583326	155270560	0.0101972
chrX	9	665017	155270560	0.00428296
chrX	10	433451	155270560	0.00279159
chrX	11	439704	155270560	0.00283186
chrX	12	276158	155270560	0.00177856
chrX	13	178723	155270560	0.00115104
chrX	14	134635	155270560	0.000867099
chrX	15	79077	155270560	0.000509285
chrX	16	47133	155270560	0.000303554
chrX	17	59182	155270560	0.000381154
chrX	18	27009	155270560	0.000173948
chrX	19	21620	155270560	0.000139241
chrX	20	8804	155270560	5.6701e-05
chrX	21	4927	155270560	3.17317e-05
chrX	22	7276	155270560	4.68601e-05
chrX	23	6381	155270560	4.1096e-05
chrX	24	4177	155270560	2.69014e-05
chrX	25	21543	155270560	0.000138745
chrX	26	17799	155270560	0.000114632
chrX	27	30090	155270560	0.000193791
chrX	28	12302	155270560	7.92294e-05
chrX	29	8001	155270560	5.15294e-05
chrX	30	6804	155270560	4.38203e-05
chrX	31	7109	155270560	4.57846e-05
chrX	32	5044	155270560	3.24852e-05
chrX	33	7688	155270560	4.95136e-05
chrX	34	5860	155270560	3.77406e-05
chrX	35	3665	155270560	2.3604e-05
chrX	36	4577	155270560	2.94776e-05
chrX	37	592	155270560	3.8127e-06
chrX	38	213	155270560	1.3718e-06
chrX	40	967	155270560	6.22784e-06
chrY	0	51145359	59373566	0.861416
chrY	1	4243307	59373566	0.0714679
chrY	2	1729027	59373566	0.0291212
chrY	3	721962	59373566	0.0121597
chrY	4	439747	59373566	0.00740644
chrY	5	306196	59373566	0.00515711
chrY	6	196484	59373566	0.00330928
chrY	7	134425	59373566	0.00226405
chrY	8	97079	59373566	0.00163505
chrY	9	147966	59373566	0.00249212
chrY	10	38597	59373566	0.00065007
chrY	11	74701	59373566	0.00125815
chrY	12	17562	59373566	0.000295788
chrY	13	19582	59373566	0.00032981
chrY	14	12086	59373566	0.000203559
chrY	15	12975	59373566	0.000218532
chrY	16	9747	59373566	0.000164164
chrY	17	12225	59373566	0.0002059
chrY	18	5567	59373566	9.37623e-05
chrY	19	5343	59373566	8.99895e-05
chrY	20	757	59373566	1.27498e-05
chrY	21	2847	59373566	4.79506e-05
chrY	22	25	59373566	4.21063e-07
genome	0	1527106459	3095677412	0.493303
genome	1	511165360	3095677412	0.165122
genome	2	359152515	3095677412	0.116017
genome	3	215873396	3095677412	0.0697338
genome	4	150498101	3095677412	0.0486156
genome	5	90765401	3095677412	0.02932
genome	6	64533371	3095677412	0.0208463
genome	7	41177013	3095677412	0.0133015
genome	8	33880643	3095677412	0.0109445
genome	9	23920028	3095677412	0.00772691
genome	10	17112546	3095677412	0.00552788
genome	11	12646333	3095677412	0.00408516
genome	12	9133062	3095677412	0.00295026
genome	13	6730859	3095677412	0.00217428
genome	14	5904148	3095677412	0.00190722
genome	15	4810950	3095677412	0.00155409
genome	16	3805037	3095677412	0.00122915
genome	17	2751638	3095677412	0.000888865
genome	18	2335634	3095677412	0.000754482
genome	19	1601440	3095677412	0.000517315
genome	20	1650450	3095677412	0.000533147
genome	21	1166425	3095677412	0.000376792
genome	22	954336	3095677412	0.00030828
genome	23	697518	3095677412	0.00022532
genome	24	819108	3095677412	0.000264597
genome	25	896396	3095677412	0.000289564
genome	26	577281	3095677412	0.00018648
genome	27	700159	3095677412	0.000226173
genome	28	399260	3095677412	0.000128973
genome	29	367454	3095677412	0.000118699
genome	30	411487	3095677412	0.000132923
genome	31	315077	3095677412	0.00010178
genome	32	222065	3095677412	7.17339e-05
genome	33	216594	3095677412	6.99666e-05
genome	34	158714	3095677412	5.12696e-05
genome	35	161962	3095677412	5.23188e-05
genome	36	126142	3095677412	4.07478e-05
genome	37	92538	3095677412	2.98926e-05
genome	38	92934	3095677412	3.00206e-05
genome	39	94536	3095677412	3.05381e-05
genome	40	53523	3095677412	1.72896e-05
genome	41	83907	3095677412	2.71046e-05
genome	42	43456	3095677412	1.40376e-05
genome	43	63261	3095677412	2.04353e-05
genome	44	43354	3095677412	1.40047e-05
genome	45	32663	3095677412	1.05512e-05
genome	46	35023	3095677412	1.13135e-05
genome	47	73365	3095677412	2.36992e-05
genome	48	44838	3095677412	1.44841e-05
genome	49	32671	3095677412	1.05537e-05
genome	50	46135	3095677412	1.4903e-05
genome	51	21396	3095677412	6.91157e-06
genome	52	12405	3095677412	4.0072e-06
genome	53	23232	3095677412	7.50466e-06
genome	54	6112	3095677412	1.97437e-06
genome	56	16683	3095677412	5.38913e-06
genome	57	10617	3095677412	3.42962e-06
genome	58	3464	3095677412	1.11898e-06
genome	59	56	3095677412	1.80897e-08
genome	63	6553	3095677412	2.11682e-06
genome	64	328	3095677412	1.05954e-07
